STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,STATISTICAL_OPERATION,Statistical operation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,HSPA,HSPA,METHODOLOGY,Calculation methodology,TIME_RANGE,Time range,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,AUS,Australia,A,Annual,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2017,,435.4,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,LUX,Luxembourg,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,6.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,IRL,Ireland,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,157.7,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,BEL,Belgium,A,Annual,ADMRCHFL,Congestive heart failure hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2018,,139.6,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,SVK,Slovak Republic,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2015,,819.1,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,GBR,United Kingdom,A,Annual,ADMRDBUC,Diabetes hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2015,,64.5,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,POL,Poland,A,Annual,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,236.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,USA,United States,A,Annual,ADMRCHFL,Congestive heart failure hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,439.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,BEL,Belgium,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,191.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,SWE,Sweden,A,Annual,ADMRDBUC,Diabetes hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,64.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ISR,Israel,A,Annual,ADMRDBUC,Diabetes hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2015,,53.3,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,FIN,Finland,A,Annual,ADMRCHFL,Congestive heart failure hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,335.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,GBR,United Kingdom,A,Annual,ADMRCHFL,Congestive heart failure hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,107.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,HRV,Croatia,A,Annual,ADMRDBUC,Diabetes hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2021,,69.5,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,CHL,Chile,A,Annual,ADMRDBUC,Diabetes hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2015,,97.2,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,NLD,Netherlands,A,Annual,ADMRDBUC,Diabetes hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2017,,45.4,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,DNK,Denmark,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,9.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,USA,United States,A,Annual,ADMRDBUC,Diabetes hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2018,,192.6,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,SVN,Slovenia,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2015,,310.2,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,LVA,Latvia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2015,,123.5,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,AUT,Austria,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,25.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,MLT,Malta,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,197.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,COL,Colombia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2017,,16.6,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,COL,Colombia,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2017,,59.7,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,HRV,Croatia,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2021,,146.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,LTU,Lithuania,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,6.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2015,,35.5,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,CRI,Costa Rica,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2017,,70.8,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ISL,Iceland,A,Annual,ADMRDBUC,Diabetes hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,20.2,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,NZL,New Zealand,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,65.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ROU,Romania,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,528,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,CHE,Switzerland,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2015,,208.5,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,CAN,Canada,A,Annual,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,7.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,MLT,Malta,A,Annual,ADMRDBUC,Diabetes hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,170.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,TUR,Türkiye,A,Annual,ADMRDBUC,Diabetes hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,236.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ITA,Italy,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2019,,1.3,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,MEX,Mexico,A,Annual,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2015,,105.3,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,DEU,Germany,A,Annual,ADMRDBUC,Diabetes hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2021,,171.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ESP,Spain,A,Annual,ADMRCHFL,Congestive heart failure hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2015,,181.7,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,CZE,Czechia,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,143.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,AUT,Austria,A,Annual,ADMRCHFL,Congestive heart failure hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,247.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,PRT,Portugal,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,DEU,Germany,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2021,,203,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,BEL,Belgium,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,5.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ESP,Spain,A,Annual,ADMRCHFL,Congestive heart failure hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,210.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,USA,United States,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2020,,17.4,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,CRI,Costa Rica,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,27.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,LUX,Luxembourg,A,Annual,ADMRCHFL,Congestive heart failure hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2021,,217.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,LVA,Latvia,A,Annual,ADMRDBUC,Diabetes hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,123,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ISR,Israel,A,Annual,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,238.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,MLT,Malta,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2017,,440.7,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ITA,Italy,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2017,,43.4,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,NZL,New Zealand,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,6.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ISL,Iceland,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,43.4,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,IRL,Ireland,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,32.1,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,SVN,Slovenia,A,Annual,ADMRCHFL,Congestive heart failure hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2017,,196,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,SWE,Sweden,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,4.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ITA,Italy,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,9.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,LVA,Latvia,A,Annual,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,278.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ESP,Spain,A,Annual,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2017,,139.4,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,AUT,Austria,A,Annual,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2017,,214.8,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,KOR,Korea,A,Annual,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2015,,1.1,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,KOR,Korea,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2017,,100.6,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,NOR,Norway,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,26.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRCHFL,Congestive heart failure hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,268,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,PRT,Portugal,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2016,,21.6,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,LTU,Lithuania,A,Annual,ADMRDBUC,Diabetes hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,211.4,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,146.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,NZL,New Zealand,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,307.4,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,KOR,Korea,A,Annual,ADMRDBUC,Diabetes hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,279.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,COL,Colombia,A,Annual,ADMRCHFL,Congestive heart failure hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,60.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,BEL,Belgium,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2017,,223.8,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
